field_id	layer	value_type	value_mode	value_json	evidence_class	run_binding	consumption_status	config_hash_membership	provenance_json
collector.window_end	RUN_IDENTITY	int	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":7,"distinct_values":[1768780800,1771804800,1774828800,1778457600,1782086400,1784505600,1786060800]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_SEMANTICALLY_CONSUMED	RUN_KEY_MATERIAL	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpWindowEnd","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpWindowEnd","lines":[19,110,116,121,124,135,140,222,228]}]
compression.range_len	COMPRESSION	int	CONSTANT	{"mode":"CONSTANT","value":20,"distinct_count":1,"distinct_values":[20]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	SEMANTICALLY_CONSUMED	RG3_CONFIG_HASH	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpRangeLen","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpRangeLen","lines":[24,86,96,213]}]
collector.flush_every	RAW_LOGGING	int	CONSTANT	{"mode":"CONSTANT","value":32,"distinct_count":1,"distinct_values":[32]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	OPERATIONALLY_CONSUMED	NOT_IN_RG3_CONFIG_HASH	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpFlushEvery","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpFlushEvery","lines":[21,179]}]
collector.data_source_id	RUN_IDENTITY	string	CONSTANT	{"mode":"CONSTANT","value":"BROKER_MT5","distinct_count":1,"distinct_values":["BROKER_MT5"]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_CONTEXT_CONSUMED	RUN_KEY_SOURCE_MATERIAL	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpDataSourceId","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpDataSourceId","lines":[16,113,137]}]
collector.canonical_instrument	RUN_IDENTITY	string	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":6,"distinct_values":["DE40","FRA40","JPN225","US30","US500","USTEC"]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_CONTEXT_CONSUMED	RUN_KEY_MATERIAL	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpCanonicalInstrument","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpCanonicalInstrument","lines":[15,109,136]}]
collector.window_start	RUN_IDENTITY	int	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":7,"distinct_values":[1768176000,1771200000,1774224000,1777852800,1781481600,1783900800,1785715200]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_SEMANTICALLY_CONSUMED	RUN_KEY_MATERIAL	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpWindowStart","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpWindowStart","lines":[18,110,116,121,124,139,192,216]}]
collector.data_fingerprint	RUN_IDENTITY	string	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":42,"distinct_values":["RG3Q1_DE40_1768176000_1768780800","RG3Q1_DE40_1771200000_1771804800","RG3Q1_DE40_1774224000_1774828800","RG3Q1_DE40_1777852800_1778457600","RG3Q1_DE40_1781481600_1782086400","RG3Q1_DE40_1783900800_1784505600","RG3Q1_DE40_1785715200_1786060800","RG3Q1_FRA40_1768176000_1768780800","RG3Q1_FRA40_1771200000_1771804800","RG3Q1_FRA40_1774224000_1774828800","RG3Q1_FRA40_1777852800_1778457600","RG3Q1_FRA40_1781481600_1782086400","RG3Q1_FRA40_1783900800_1784505600","RG3Q1_FRA40_1785715200_1786060800","RG3Q1_JPN225_1768176000_1768780800","RG3Q1_JPN225_1771200000_1771804800","RG3Q1_JPN225_1774224000_1774828800","RG3Q1_JPN225_1777852800_1778457600","RG3Q1_JPN225_1781481600_1782086400","RG3Q1_JPN225_1783900800_1784505600","RG3Q1_JPN225_1785715200_1786060800","RG3Q1_US30_1768176000_1768780800","RG3Q1_US30_1771200000_1771804800","RG3Q1_US30_1774224000_1774828800","RG3Q1_US30_1777852800_1778457600","RG3Q1_US30_1781481600_1782086400","RG3Q1_US30_1783900800_1784505600","RG3Q1_US30_1785715200_1786060800","RG3Q1_US500_1768176000_1768780800","RG3Q1_US500_1771200000_1771804800","RG3Q1_US500_1774224000_1774828800","RG3Q1_US500_1777852800_1778457600","RG3Q1_US500_1781481600_1782086400","RG3Q1_US500_1783900800_1784505600","RG3Q1_US500_1785715200_1786060800","RG3Q1_USTEC_1768176000_1768780800","RG3Q1_USTEC_1771200000_1771804800","RG3Q1_USTEC_1774224000_1774828800","RG3Q1_USTEC_1777852800_1778457600","RG3Q1_USTEC_1781481600_1782086400","RG3Q1_USTEC_1783900800_1784505600","RG3Q1_USTEC_1785715200_1786060800"]}	CAMPAIGN_CONFIGURED	CONFIG_PRESENT_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_CONTEXT_CONSUMED	RUN_KEY_SOURCE_MATERIAL	[{"kind":"CAMPAIGN_CONFIG_SET","evidence_class":"CAMPAIGN_CONFIGURED","locator":"[TesterInputs].InpDataFingerprint","admitted_run_count":42,"config_set_sha256":"89f8e1899379372d7516c723c465068dd6c3e9df1da316e7786405a398c51d11"},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Indicators/MarketObjectResearch/MarketObjectCollector.mq5","sha256":"9b3910dc437410e95eb2aa692fa2ccc484ad9f8ca705d8724d6dec2420bd0779","marker":"InpDataFingerprint","lines":[17,111,114,138]}]
run.window_end	RUN_IDENTITY	int	PER_RUN	{"mode":"PER_RUN","value":null,"distinct_count":7,"distinct_values":[1768780800,1771804800,1774828800,1778457600,1782086400,1784505600,1786060800]}	RUN_RECORDED	MEASUREMENT_RUN_END_FOR_ALL_42_ADMITTED_RUNS	IDENTITY_AND_SEMANTICALLY_CONSUMED	RUN_KEY_MATERIAL	{"kind":"SEALED_RUN_LEDGER_SET","locator":"measurement_runs.tsv::END.window_end","admitted_run_count":42,"run_ledger_set_sha256":"8dfc1bb2a21fe6bc4a03ae97f32d029519b384eaa59114d3c33325694001915c"}
master.volkitt.cog_bins	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":180,"distinct_count":1,"distinct_values":[180]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.cog_bins","lines":[375,1409,2164]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.cog_bins","lines":[1409,2164]}]
master.volkitt.atr_period	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":100,"distinct_count":1,"distinct_values":[100]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.atr_period","lines":[374,1395,1421,2163]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.atr_period","lines":[1395,1421,2163]}]
master.volkitt.motion_threshold_bins	VOLKITT	double	CONSTANT	{"mode":"CONSTANT","value":0.15,"distinct_count":1,"distinct_values":[0.15]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.motion_threshold_bins","lines":[377,803]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.motion_threshold_bins","lines":[803]}]
master.volkitt.velocity_bars	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":5,"distinct_count":1,"distinct_values":[5]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.velocity_bars","lines":[376,797,1281,2165]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.velocity_bars","lines":[797,1281,2165]}]
master.volkitt.rows_per_cluster	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":20,"distinct_count":1,"distinct_values":[20]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.rows_per_cluster","lines":[370,890,2162]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.rows_per_cluster","lines":[890,2162]}]
master.volkitt.iterations	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":50,"distinct_count":1,"distinct_values":[50]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.iterations","lines":[369,867,2161]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.iterations","lines":[867,2161]}]
master.volkitt.volume_type	VOLKITT	enum	CONSTANT	{"mode":"CONSTANT","value":"KVP_VOL_TICK","distinct_count":1,"distinct_values":["KVP_VOL_TICK"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.volume_type","lines":[372,501]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.volume_type","lines":[501]}]
master.volkitt.identity_reset_bins	VOLKITT	double	CONSTANT	{"mode":"CONSTANT","value":2.5,"distinct_count":1,"distinct_values":[2.5]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.identity_reset_bins","lines":[371,707]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.identity_reset_bins","lines":[707]}]
master.volkitt.sentinel_trigger_mode	VOLKITT	enum	CONSTANT	{"mode":"CONSTANT","value":"KVP_SENTINEL_TRIGGER_HYBRID","distinct_count":1,"distinct_values":["KVP_SENTINEL_TRIGGER_HYBRID"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.sentinel_trigger_mode","lines":[385,1122,1124]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.sentinel_trigger_mode","lines":[1122,1124]}]
master.volkitt.enable_sentinels	VOLKITT	bool	CONSTANT	{"mode":"CONSTANT","value":true,"distinct_count":1,"distinct_values":[true]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.enable_sentinels","lines":[384,1203,2166]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.enable_sentinels","lines":[1203,2166]}]
master.volkitt.sentinel_arm_distance_atr	VOLKITT	double	CONSTANT	{"mode":"CONSTANT","value":0.2,"distinct_count":1,"distinct_values":[0.2]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.sentinel_arm_distance_atr","lines":[387,1117]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.sentinel_arm_distance_atr","lines":[1117]}]
master.volkitt.sentinel_reset_mode	VOLKITT	enum	CONSTANT	{"mode":"CONSTANT","value":"KVP_SENTINEL_RESET_BROKER_DAY","distinct_count":1,"distinct_values":["KVP_SENTINEL_RESET_BROKER_DAY"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.sentinel_reset_mode","lines":[386,1143,1164]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.sentinel_reset_mode","lines":[1143,1164]}]
master.volkitt.width_motion_pct	VOLKITT	double	CONSTANT	{"mode":"CONSTANT","value":0.05,"distinct_count":1,"distinct_values":[0.05]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.width_motion_pct","lines":[379,810]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.width_motion_pct","lines":[810]}]
master.volkitt.mass_motion_pct	VOLKITT	double	CONSTANT	{"mode":"CONSTANT","value":0.05,"distinct_count":1,"distinct_values":[0.05]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.mass_motion_pct","lines":[378,817]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.mass_motion_pct","lines":[817]}]
master.volkitt.live_heavy_refresh_ms	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":750,"distinct_count":1,"distinct_values":[750]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.live_heavy_refresh_ms","lines":[382,1389]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.live_heavy_refresh_ms","lines":[1389]}]
master.volkitt.heavy_on_new_bar_only	VOLKITT	bool	CONSTANT	{"mode":"CONSTANT","value":false,"distinct_count":1,"distinct_values":[false]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.heavy_on_new_bar_only","lines":[381,1386]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.heavy_on_new_bar_only","lines":[1386]}]
master.volkitt.clusters	VOLKITT	int	CONSTANT	{"mode":"CONSTANT","value":5,"distinct_count":1,"distinct_values":[5]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"cfg.clusters","lines":[368,832,1403,2160,2166]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/01Marketmain.mqh","sha256":"c684af82ce1d313f590aed7a7072119e6864407fb20fcdd2c651e8984189987f","marker":"m_cfg.clusters","lines":[832,1403,2160,2166]}]
master.profile_timeframe	MASTER_CLOCK	enum	CONSTANT	{"mode":"CONSTANT","value":"PERIOD_H1","distinct_count":1,"distinct_values":["PERIOD_H1"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.profile_timeframe = PERIOD_H1","lines":[61]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.profile_timeframe","lines":[148,563]}]
master.volkitt_timeframe	MASTER_CLOCK	enum	CONSTANT	{"mode":"CONSTANT","value":"PERIOD_H1","distinct_count":1,"distinct_values":["PERIOD_H1"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.volkitt_timeframe = PERIOD_H1","lines":[60]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.volkitt_timeframe","lines":[147,562]}]
master.wayne_timeframe	MASTER_CLOCK	enum	CONSTANT	{"mode":"CONSTANT","value":"PERIOD_D1","distinct_count":1,"distinct_values":["PERIOD_D1"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.wayne_timeframe = PERIOD_D1","lines":[63]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.wayne_timeframe","lines":[149,576]}]
master.day_swings_timeframe	MASTER_CLOCK	enum	CONSTANT	{"mode":"CONSTANT","value":"PERIOD_M5","distinct_count":1,"distinct_values":["PERIOD_M5"]}	RECOVERED_FROM_COLLECTION_ENVIRONMENT	NOT_RUN_BOUND_NO_EX5_OR_EXPANDED_MASTER_CONFIG_IN_RUN_RECEIPT	SEMANTICALLY_CONSUMED	MASTER_INTERNAL_CONFIG_HASH_NOT_RUN_RECORDED	[{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"cfg.day_swings_timeframe = PERIOD_M5","lines":[62]},{"kind":"SEALED_SOURCE_CLOSURE","logical_path":"Include/MasterStructure/MasterController.mqh","sha256":"237ee3d3c8197ee19c9d2f65d746e9b0386030df438d29528ea5aa1935d5e0fd","marker":"m_config.day_swings_timeframe","lines":[148,569]}]
